work_id,artist_id,artist_name,work_name
wrk_d58897539abf,art_d2906652eb5d,Funkadelic,Zip It
wrk_c883ff86fb9b,art_dc8b570006f1,Funkadelic featuring George Clinton and Belita Woods,Black People
wrk_ee339d500640,art_6d3b96d0f584,Fuzzy,
wrk_73135bf17b9a,art_e01d7f4dc623,Fuzzy Haskins,A Whole Nother Thang
wrk_ff695e39a3df,art_e01d7f4dc623,Fuzzy Haskins,Cookie Jar
wrk_d8bddfecd403,art_e01d7f4dc623,Fuzzy Haskins,Gimme Back (Some of the Love You Got from Me)
wrk_0d9c64afe138,art_e01d7f4dc623,Fuzzy Haskins,I Can See Myself In You
wrk_c1bc9c822f64,art_e01d7f4dc623,Fuzzy Haskins,I Think I Got My Thang Together
wrk_acc7c3007b2a,art_e01d7f4dc623,Fuzzy Haskins,I'll Be Loving You
wrk_9f545fea7689,art_e01d7f4dc623,Fuzzy Haskins,Love's Now Is Forever
wrk_cd399b33feed,art_e01d7f4dc623,Fuzzy Haskins,Mr. Junk Man
wrk_7214c9b6f80d,art_e01d7f4dc623,Fuzzy Haskins,Not Yet
wrk_d2418a1e6871,art_e01d7f4dc623,Fuzzy Haskins,Radio Active
wrk_1dcec021d87b,art_e01d7f4dc623,Fuzzy Haskins,Silent Day
wrk_d94dfeac9015,art_e01d7f4dc623,Fuzzy Haskins,Sinderella
wrk_d0ece0566039,art_e01d7f4dc623,Fuzzy Haskins,Sometimes I Rock And Roll
wrk_89e91e2a67f2,art_e01d7f4dc623,Fuzzy Haskins,Tangerine Green
wrk_ac83457242e6,art_e01d7f4dc623,Fuzzy Haskins,The Fuz And Da Boog
wrk_9bf8268828d8,art_e01d7f4dc623,Fuzzy Haskins,Things We Used to Do
wrk_19600ce7e43f,art_e01d7f4dc623,Fuzzy Haskins,This Situation Called Love
wrk_a7a3256bfe4d,art_e01d7f4dc623,Fuzzy Haskins,Which Way Do I Disco
wrk_8c42a0816f79,art_e01d7f4dc623,Fuzzy Haskins,Woman
wrk_10112bfdbf96,art_a21aa5b61f17,Garrett Shider,
wrk_d0bc972e616c,art_a21aa5b61f17,Garrett Shider,Hand Me Down Diapers
wrk_a56d3f96e72a,art_8baffaa508e2,Garry Shider,Crazy Bout You
wrk_710a3d67d62d,art_8baffaa508e2,Garry Shider,Diaperman Goes Starchild
wrk_a5af8bc6b112,art_8baffaa508e2,Garry Shider,Diaperman The Second Coming
wrk_ee6735794215,art_8baffaa508e2,Garry Shider,DoDoWah
wrk_77e6d8b1577c,art_8baffaa508e2,Garry Shider,Funky1
wrk_6724812f00d1,art_8baffaa508e2,Garry Shider,Ghetto Invaders
wrk_4080ba6cab48,art_8baffaa508e2,Garry Shider,Glory
wrk_09dfc3e96b2b,art_8baffaa508e2,Garry Shider,Glory (With Vocals)
wrk_db1a59157c02,art_8baffaa508e2,Garry Shider,Rough!
wrk_719ae8035ce0,art_8baffaa508e2,Garry Shider,Side 2 Side
wrk_5a1a92013d3f,art_8baffaa508e2,Garry Shider,The Boy's Room
wrk_98ac1603dc28,art_8baffaa508e2,Garry Shider,The Light (Rainbow Pt. 2)
wrk_81153907e6b3,art_8baffaa508e2,Garry Shider,The Rainbow
wrk_42df04fc8ac6,art_5280ada8b58d,George Clinton,
wrk_aa3a9f5f5a72,art_5280ada8b58d,George Clinton,(She Got It) Goin' On
wrk_b91dda3028a4,art_5280ada8b58d,George Clinton,A Thousand Miles Away
wrk_197cba1d8cc7,art_5280ada8b58d,George Clinton,Ain't That Peculiar
wrk_f9a90e51da4c,art_5280ada8b58d,George Clinton,Airbound
wrk_fc8df1dd8510,art_5280ada8b58d,George Clinton,Airbound (Reprise)
wrk_4f4261de7706,art_5280ada8b58d,George Clinton,As In
wrk_d5f15d46b8ef,art_5280ada8b58d,George Clinton,Atomic Dog
wrk_7d32a1ead8a6,art_5280ada8b58d,George Clinton,Banana Boat Song
wrk_87dccfe29b3e,art_5280ada8b58d,George Clinton,Bangladesh
wrk_857f92eaecfd,art_5280ada8b58d,George Clinton,Bodyguard
wrk_b3982a599a4a,art_5280ada8b58d,George Clinton,Bubble Gum Gangster
wrk_76690051b068,art_5280ada8b58d,George Clinton,Bullet Proof
wrk_bc84897529ae,art_5280ada8b58d,George Clinton,Cinderella Theory
wrk_be1ff5bb7f5c,art_5280ada8b58d,George Clinton,Computer Games
wrk_d455fc39fa26,art_5280ada8b58d,George Clinton,Cool Joe
wrk_7be59451f4ce,art_5280ada8b58d,George Clinton,Dis Beat Disrupts
wrk_88d3a042c027,art_5280ada8b58d,George Clinton,Do Fries Go With That Shake
wrk_4722298c301e,art_5280ada8b58d,George Clinton,Do Fries Go with That Shake?
wrk_7447046b967f,art_5280ada8b58d,George Clinton,Double Oh-Oh
wrk_570a4d75493b,art_5280ada8b58d,George Clinton,Electric Pygmies
wrk_63c685e986db,art_5280ada8b58d,George Clinton,Fever
wrk_bd3de0f76f46,art_5280ada8b58d,George Clinton,Free Alterations
wrk_f6d5e259103b,art_5280ada8b58d,George Clinton,French Kiss
wrk_9298e085a8ff,art_5280ada8b58d,George Clinton,George Clinton and His Gangsters of Love
wrk_6b3d73dbe226,art_5280ada8b58d,George Clinton,George Clinton Presents Our Gang Funky
wrk_d6d478c39a42,art_5280ada8b58d,George Clinton,Get Dressed
wrk_2aab6eef66ba,art_5280ada8b58d,George Clinton,Get Satisfied
wrk_5968b32f5161,art_5280ada8b58d,George Clinton,Get Yo Ass In The Water And Swim Like Me
wrk_23d56118f401,art_5280ada8b58d,George Clinton,Greatest Funkin' Hits
wrk_61082ec6353d,art_5280ada8b58d,George Clinton,Gypsy Woman
wrk_3787195fd280,art_5280ada8b58d,George Clinton,Heart Trouble
wrk_55dce012e7c7,art_5280ada8b58d,George Clinton,Heaven
wrk_4972b685d3c5,art_5280ada8b58d,George Clinton,Hey Good Lookin'
wrk_49613dd86218,art_5280ada8b58d,George Clinton,Hey Man Smell My Finger
wrk_671ae3ff4b7f,art_5280ada8b58d,George Clinton,High In My Hello
wrk_b5ae5718d653,art_5280ada8b58d,George Clinton,Hollywood
wrk_4e344335fdcc,art_5280ada8b58d,George Clinton,If True Love
wrk_a0e6a806577b,art_5280ada8b58d,George Clinton,Intense
wrk_91059ac350a5,art_5280ada8b58d,George Clinton,It's All In The Game
wrk_a458cfdba7e5,art_5280ada8b58d,George Clinton,Kickback
wrk_ccac2c798537,art_5280ada8b58d,George Clinton,Kredit Kard
wrk_3504f6bb48a5,art_5280ada8b58d,George Clinton,Last Dance
wrk_774bba6c26ff,art_5280ada8b58d,George Clinton,Let The Good Times Roll
wrk_169027cd55bb,art_5280ada8b58d,George Clinton,Man's Best Friend/Loopzilla
wrk_945e43785159,art_5280ada8b58d,George Clinton,Martial Law
wrk_7d0be413ee36,art_5280ada8b58d,George Clinton,Martial Law (Hey Man Smell My Finger)
wrk_c367e0bab5ca,art_5280ada8b58d,George Clinton,Mathematics Of Love
wrk_5c59edc1a907,art_5280ada8b58d,George Clinton,Maximumisness
wrk_6ee7087dd1a2,art_5280ada8b58d,George Clinton,Mind Games
wrk_8f55ec7a342c,art_5280ada8b58d,George Clinton,"Mix Master Suite: a) Startin' From Scratch, b) Counter Irritant, c) Nothin' Left To Burn"
wrk_b110e45efc21,art_5280ada8b58d,George Clinton,Never Gonna Give You Up
wrk_9e4a84d65284,art_5280ada8b58d,George Clinton,Nubian Nut
wrk_48a716b9cdf1,art_5280ada8b58d,George Clinton,One Fun at a Time
wrk_f7cc9e120565,art_5280ada8b58d,George Clinton,Our Day Will Come
wrk_f2f81a237b41,art_5280ada8b58d,George Clinton,Paint The White House Black
wrk_36f3b3675df7,art_5280ada8b58d,George Clinton,Pleasures Of Exhaustion (Do It Till I Drop)
wrk_6142047ce86c,art_5280ada8b58d,George Clinton,Pledging My Love
wrk_b3dbc5869feb,art_5280ada8b58d,George Clinton,Pot Sharing Tots
wrk_1a7311ce3e78,art_5280ada8b58d,George Clinton,Quickie
wrk_87d4edd8f683,art_5280ada8b58d,George Clinton,R&B Skeletons (In the Closet)
wrk_6f822da7794b,art_5280ada8b58d,George Clinton,R&B Skeletons in the Closet
wrk_069dbd60519c,art_5280ada8b58d,George Clinton,Rhythm & Rhyme
wrk_61a18600212e,art_5280ada8b58d,George Clinton,Rita Bewitched
wrk_91edc7640af7,art_5280ada8b58d,George Clinton,Sample Some Of Disc Sample Some Of Dat Volume 1
wrk_871031627950,art_5280ada8b58d,George Clinton,Sample Some Of Disc Sample Some Of Dat Volume 2
wrk_8ef5337e6993,art_5280ada8b58d,George Clinton,Sample Some Of Disc Sample Some Of Dat Volume 3
wrk_b270556a39ee,art_5280ada8b58d,George Clinton,Serious Slammin'
wrk_1dc144f12896,art_5280ada8b58d,George Clinton,Silly Millameter
wrk_9854c28028be,art_5280ada8b58d,George Clinton,Some of My Best Jokes Are Friends
wrk_48ff674aa74d,art_5280ada8b58d,George Clinton,Stillness In Motion
wrk_b0a62b1a2e60,art_5280ada8b58d,George Clinton,Stingy
wrk_2779dcf6052c,art_5280ada8b58d,George Clinton,Studio Memories
wrk_4df918e2b6bd,art_5280ada8b58d,George Clinton,Sway
wrk_18b7f3c5e0ed,art_5280ada8b58d,George Clinton,The Best Of George Clinton
wrk_ab00fba389cf,art_5280ada8b58d,George Clinton,The Big Pump
wrk_d137256b3067,art_5280ada8b58d,George Clinton,The Cinderella Theory
wrk_7d233b278926,art_5280ada8b58d,George Clinton,The Flag Was Still There
wrk_e1076c076e4b,art_5280ada8b58d,George Clinton,There I Go Again
wrk_e34718fe17b0,art_5280ada8b58d,George Clinton,Thrashin'
wrk_f8a25ca8ba1d,art_5280ada8b58d,George Clinton,Tweakin'
wrk_5245206c78db,art_5280ada8b58d,George Clinton,Way Up
wrk_dbd826bc2549,art_5280ada8b58d,George Clinton,Why Should I Dog U Out?
wrk_705ff15d55b5,art_5280ada8b58d,George Clinton,You Shouldn't-Nuf Bit Fish
wrk_8228f4df58bf,art_a24b2e236654,George Clinton & Funky Taurus,Lazy Daisy
wrk_1389789f4f7b,art_4a65115dd4f9,George Clinton & Parliament-Funkadelic,Chocolate City: London | P-Funk Live at Metropolis
wrk_77e6f87201f8,art_7b10d97435b1,George Clinton & The P-Funk All Stars,
wrk_7aecafd6cea8,art_7b10d97435b1,George Clinton & The P-Funk All Stars,Live... And Kickin'
wrk_444551c21448,art_7b10d97435b1,George Clinton & The P-Funk All Stars,P Is The Funk
wrk_9224fa5f7a57,art_7b10d97435b1,George Clinton & The P-Funk All Stars,P-Funk Unreleased Remix
wrk_549f0c0c6e59,art_2086531e6342,George Clinton & The P-Funk Allstars,Flatman and Bobbin
wrk_b743952623e3,art_2086531e6342,George Clinton & The P-Funk Allstars,Funky Kind (Gonna Knock It Down)
wrk_9c2e9041cd83,art_2086531e6342,George Clinton & The P-Funk Allstars,Get Your Funk On
wrk_b803f8e0988d,art_2086531e6342,George Clinton & The P-Funk Allstars,Hard as Steel
wrk_82c7cbe7eaa1,art_2086531e6342,George Clinton & The P-Funk Allstars,If Anybody Gets Funked Up (It's Gonna Be You)
wrk_bfc43d73ff6d,art_2086531e6342,George Clinton & The P-Funk Allstars,If Anybody Gets Funked Up (It's Gonna Be You) [Colin Wolfe Mix]
wrk_43179c559277,art_2086531e6342,George Clinton & The P-Funk Allstars,Let's Get Funky
wrk_743e856cda28,art_2086531e6342,George Clinton & The P-Funk Allstars,Mathematics
wrk_8423d8b72101,art_2086531e6342,George Clinton & The P-Funk Allstars,New Spaceship
wrk_da564b2740bb,art_2086531e6342,George Clinton & The P-Funk Allstars,Rock the Party
wrk_f3b155a7df88,art_2086531e6342,George Clinton & The P-Funk Allstars,Sloppy Seconds
wrk_06178f0c86e3,art_2086531e6342,George Clinton & The P-Funk Allstars,Summer Swim
wrk_357fcabd8865,art_2086531e6342,George Clinton & The P-Funk Allstars,T.A.P.O.A.F.O.M.
wrk_06a0588be8e4,art_2086531e6342,George Clinton & The P-Funk Allstars,T.A.P.O.A.F.O.M. (Fly Away)
wrk_5e0e1d9e94b7,art_2086531e6342,George Clinton & The P-Funk Allstars,Underground Angel
wrk_dc2f781362d8,art_b9885f4ceb75,George Clinton / Parliament / Funkadelic,Atomic Dog
wrk_f3e43ec93093,art_b9885f4ceb75,George Clinton / Parliament / Funkadelic,Bulletproof
wrk_49e9ed17a75e,art_b9885f4ceb75,George Clinton / Parliament / Funkadelic,Double Oh-Oh
wrk_94b3313ec1ac,art_b9885f4ceb75,George Clinton / Parliament / Funkadelic,Get Off Your Ass And Jam / Night Of The Thumpasorous People
wrk_4e342dd9ca8a,art_b9885f4ceb75,George Clinton / Parliament / Funkadelic,Let's Take It To The Stage / Do That Stuff
wrk_c8c71e011d2a,art_b9885f4ceb75,George Clinton / Parliament / Funkadelic,Mothership Connection / Doctor Funkenstein
wrk_489efff05450,art_b9885f4ceb75,George Clinton / Parliament / Funkadelic,The Mothership Connection
wrk_fa81e53be04f,art_43193261dfd1,George Clinton and Parliament Funkadelic,Comin' Round The Mountain
wrk_0c337fb2e025,art_43193261dfd1,George Clinton and Parliament Funkadelic,Do That Stuff
wrk_b780c4f2c163,art_43193261dfd1,George Clinton and Parliament Funkadelic,Dr. Funkenstein
wrk_87c0449545b6,art_43193261dfd1,George Clinton and Parliament Funkadelic,Getting To Know You
wrk_dc748d15477d,art_43193261dfd1,George Clinton and Parliament Funkadelic,Maggot Brain / Good To Your Earhole
wrk_b03354f1270b,art_43193261dfd1,George Clinton and Parliament Funkadelic,Mothership Connection (Star Child)
wrk_622265447f09,art_43193261dfd1,George Clinton and Parliament Funkadelic,Mothership Connection Newberg Session
wrk_37529156d2da,art_43193261dfd1,George Clinton and Parliament Funkadelic,Standing on the Verge of Getting It On / Undisco Kidd
wrk_80ecbcc7b031,art_bdb2d1b4d62a,George Clinton And The P-Funk All Stars,Because / Last Time Zone
wrk_4b1293e30deb,art_bdb2d1b4d62a,George Clinton and the P-Funk All Stars,Better Days
wrk_54d42fbd340d,art_bdb2d1b4d62a,George Clinton And The P-Funk All Stars,Booty
wrk_a5296a9791eb,art_bdb2d1b4d62a,George Clinton And The P-Funk All Stars,Bounce 2 This
wrk_7cbe26b1bd97,art_bdb2d1b4d62a,George Clinton And The P-Funk All Stars,Butt-a-Butt
wrk_20b06271c740,art_bdb2d1b4d62a,George Clinton And The P-Funk All Stars,Don't Dance Too Close
wrk_17c3d5dbc758,art_bdb2d1b4d62a,George Clinton and the P-Funk All Stars,Funk It Up
wrk_55404880c910,art_bdb2d1b4d62a,George Clinton and the P-Funk All Stars,Go Fer Yer Funk
wrk_b3f0e4c38c60,art_bdb2d1b4d62a,George Clinton And The P-Funk All Stars,"Goodnight Sweetheart, Goodnight"
wrk_0f46f65a1247,art_bdb2d1b4d62a,George Clinton And The P-Funk All Stars,Gypsy Woman
wrk_e09d580f50d0,art_bdb2d1b4d62a,George Clinton And The P-Funk All Stars,How Late Do U Have 2BB4UR Absent?
wrk_461bcec2ec4f,art_bdb2d1b4d62a,George Clinton And The P-Funk All Stars,I Can Dance
wrk_ab4997c99271,art_bdb2d1b4d62a,George Clinton And The P-Funk All Stars,I'll Be Sittin' Here
wrk_05c5d1ae1440,art_bdb2d1b4d62a,George Clinton And The P-Funk All Stars,Inhale Slow
wrk_5725ca216a9b,art_bdb2d1b4d62a,George Clinton and the P-Funk All Stars,Michelle
wrk_f42e28b1fcb4,art_bdb2d1b4d62a,George Clinton And The P-Funk All Stars,More Than Words Can Say
wrk_73a38f867723,art_bdb2d1b4d62a,George Clinton And The P-Funk All Stars,Never Ending Love
wrk_753dffa2e29e,art_bdb2d1b4d62a,George Clinton And The P-Funk All Stars,Our Secret
wrk_46deb8cc0381,art_bdb2d1b4d62a,George Clinton And The P-Funk All Stars,Paradigm
wrk_92175e6c4d8f,art_bdb2d1b4d62a,George Clinton And The P-Funk All Stars,Saddest Day
wrk_57f81295de61,art_bdb2d1b4d62a,George Clinton and the P-Funk All Stars,Send A Gram
wrk_858bfb923887,art_bdb2d1b4d62a,George Clinton And The P-Funk All Stars,Sexy Side Of You
wrk_65e31269e83d,art_bdb2d1b4d62a,George Clinton And The P-Funk All Stars,Something Stank
wrk_498d389292b7,art_bdb2d1b4d62a,George Clinton and the P-Funk All Stars,"Storytime With George ""The Archeological Dig"" (Interview)"
wrk_fce15136e18d,art_bdb2d1b4d62a,George Clinton And The P-Funk All Stars,Su Su Su
wrk_f98259dadd81,art_bdb2d1b4d62a,George Clinton and the P-Funk All Stars,Sunshine Of Your Love
wrk_54c818746ffb,art_bdb2d1b4d62a,George Clinton and the P-Funk All Stars,The Chong Show
wrk_d7bf7656c256,art_bdb2d1b4d62a,George Clinton and the P-Funk All Stars,These Feets Are Made For Dancin' (Foot Stranger)
wrk_1666df7f78bd,art_bdb2d1b4d62a,George Clinton And The P-Funk All Stars,Trust In Yourself
wrk_827c5a0b92bd,art_bdb2d1b4d62a,George Clinton And The P-Funk All Stars,U Ain't Runnin Shit
wrk_8ccca8688880,art_bdb2d1b4d62a,George Clinton And The P-Funk All Stars,U Can Depend On Me
wrk_82c1801b9df1,art_bdb2d1b4d62a,George Clinton And The P-Funk All Stars,Viagration
wrk_8346797c8d9f,art_bdb2d1b4d62a,George Clinton And The P-Funk All Stars,Whatchamacallit
wrk_8a90095123b0,art_bdb2d1b4d62a,George Clinton and the P-Funk All Stars,Who In The Funk Do You Think You Are (Demo)
wrk_1c0c0dec872d,art_bdb2d1b4d62a,George Clinton And The P-Funk All Stars,Whole Lotta Shakin'
wrk_83dd6342731e,art_86dc1e35e5ca,George Clinton and The P-Funk All-Stars,LIVE IN FRANCE
wrk_20e1d13eb791,art_40c4cc7b6102,George Clinton Parliament Funkadelic,Erotic City
wrk_a6c022ac6111,art_40c4cc7b6102,George Clinton Parliament Funkadelic,Erotic City (single)
wrk_6ae80283e1de,art_40c4cc7b6102,George Clinton Parliament Funkadelic,Erotic City (Super Groovestrumental)
wrk_d4989463bd97,art_40c4cc7b6102,George Clinton Parliament Funkadelic,Music From The Motion Picture PCU
wrk_022b06d391f0,art_40c4cc7b6102,George Clinton Parliament Funkadelic,Stomp
wrk_9df67b0e111b,art_40c4cc7b6102,George Clinton Parliament Funkadelic,Stomp (Sir Nose Goes Off)
wrk_86659400a13c,art_40c4cc7b6102,George Clinton Parliament Funkadelic,Tear The Roof Off The Sucker '94 (Give Up The Funk)
wrk_4647bc8b015b,art_40c4cc7b6102,George Clinton Parliament Funkadelic,Tear The Roof Off The Sucker '94 (You Know The Words)
wrk_e644c6d2137e,art_a9aff59bf599,George Clinton's Family Series Volume 2,
wrk_fa5ef2dc16ba,art_210d24ae6098,"George Clinton's Family Series Volume 2, Bootsy Collins",Commercials / George Clinton & Bootsy Collins
wrk_6923f77fe9dd,art_32d728e7b021,"George Clinton's Family Series Volume 2, Brides Of Funkenstein",Love Is Something
wrk_7212e0f9fafe,art_529fb3618cf0,"George Clinton's Family Series Volume 2, Funkadelic",Clone Communicado
wrk_40a43eb4797d,art_9302d76e9733,"George Clinton's Family Series Volume 2, Gary Fabulous & Black Slack",Funkin For My Mama's Rent
wrk_b1ad18669f4a,art_21e53438205d,"George Clinton's Family Series Volume 2, George Clinton",Interview
wrk_9ef9c6a5ea92,art_21e53438205d,"George Clinton's Family Series Volume 2, George Clinton",Storytime With George
wrk_719f804a7ec9,art_873ae6d8ae85,"George Clinton's Family Series Volume 2, Jerome & Jimmy Ali",She's Crazy
wrk_1761e72362ac,art_86386aa7fcf2,"George Clinton's Family Series Volume 2, Jessica Cleaves",My Love
wrk_1d967b4a26c3,art_ac4f55d8ca4b,"George Clinton's Family Series Volume 2, Jimmy G",Shove On
wrk_11e4f58cf1c3,art_40ac00238528,"George Clinton's Family Series Volume 2, Parlet & Brides of Funkenstein",Think Right
wrk_04d61e33889d,art_207467fd6bb0,"George Clinton's Family Series Volume 2, Parliament",Does Disc With Dat
wrk_a7626adb996e,art_207467fd6bb0,"George Clinton's Family Series Volume 2, Parliament",Every Booty
wrk_dc9f27a90980,art_5f1d442725a5,"George Clinton's Family Series Volume 2, Ron Ford",Bubblegum Gangster
wrk_1a5dd3076270,art_5f1d442725a5,"George Clinton's Family Series Volume 2, Ron Ford",Rock Jam
wrk_8476d9b50b5b,art_cc9a2676670e,"George Clinton's Family Series Volume 2, Sly Stone",Who In The Funk Do You Think You Are
wrk_b5279ea4fda1,art_97d6f3929ea6,"George Clinton's Family Series Volume 2, Traylewd",Personal Problems
wrk_fb1147689f0c,art_d2771bf75804,"George Clinton, Brides Of Funkenstein",Love Don't Come Easy
wrk_ed2fc4ade095,art_68c5d26932c8,"George Clinton, Flo",Common Law Wife
wrk_0437a7f531e5,art_79ea4642f6ec,"George Clinton, Funkadelic",May Day
wrk_1f70f52fd7d8,art_bea2cf475056,"George Clinton, Gary Fabulous & Black Slack",These Feets Are Made For Dancing (Foot Stranger)
wrk_5ee433bb4c03,art_6a73feb96eff,"George Clinton, Horny Horns",Lickity Split
wrk_a25a4a63744d,art_fcf4e121ff73,"George Clinton, Jessica Cleaves",I Envy The Sunshine
wrk_9e630fafa653,art_6327459e4459,"George Clinton, Junie Morrison",Super Spirit
wrk_d577f83ae94c,art_be0ed9d322c8,"George Clinton, Michael Hampton",We're Just Funkers
wrk_3a8095a882f1,art_40e6e89dcca3,"George Clinton, Ron Ford",The Monster Dance
wrk_4bbfb794cfeb,art_bf80a875c445,"George Clinton, Sterling Silver Starship",Booty Body Ready For The Plush Funk
wrk_f4981847b174,art_acdecd9205bf,"George Clinton, Treylewd",I Can't Stand It
wrk_89079685f73d,art_bfcafc1e0f8e,Godmoma,
wrk_dcb231fccb6f,art_bfcafc1e0f8e,Godmoma,Be All You Can Be
wrk_67de6520f73d,art_bfcafc1e0f8e,Godmoma,Godmoma Here
wrk_f93d0fb4676d,art_bfcafc1e0f8e,Godmoma,Godmoma Of Love
wrk_e0afc8a5f002,art_bfcafc1e0f8e,Godmoma,Hands Up (Punk Funk)
wrk_6d81d48d1f9f,art_bfcafc1e0f8e,Godmoma,I Like It
wrk_36252f67e77a,art_bfcafc1e0f8e,Godmoma,Spice (Too Nice)
wrk_7031fc9f8c4f,art_bfcafc1e0f8e,Godmoma,Taste Of Magic
wrk_216811dafd08,art_2bb6f7205dfb,Gotcha!,
wrk_81541ca95716,art_2bb6f7205dfb,Gotcha!,(Funk)²
wrk_ee265b8547ac,art_2bb6f7205dfb,Gotcha!,Bold As Love
wrk_2c1af6d76d3e,art_2bb6f7205dfb,Gotcha!,D'Chase
wrk_e90893920654,art_2bb6f7205dfb,Gotcha!,Da 10 Is Mightier Than Da Sword
wrk_534497cc377c,art_2bb6f7205dfb,Gotcha!,Dance With Me
wrk_8f85d60151b2,art_2bb6f7205dfb,Gotcha!,Everybody Is A Superstar
wrk_869d04aa3f23,art_2bb6f7205dfb,Gotcha!,Free To Feel Free
wrk_ae5528db8273,art_2bb6f7205dfb,Gotcha!,Funk In Yo Ass
wrk_0ec71ab96941,art_2bb6f7205dfb,Gotcha!,Funky Farm
wrk_743e0b6e8624,art_2bb6f7205dfb,Gotcha!,Higher Heaven
wrk_e52ea2c277d4,art_2bb6f7205dfb,Gotcha!,Holybukowski
wrk_bc7cf8730f82,art_2bb6f7205dfb,Gotcha!,Kingdome Come
wrk_e395e482bc20,art_2bb6f7205dfb,Gotcha!,Mathilda Da Wicked Witch
wrk_a64d78e068ee,art_2bb6f7205dfb,Gotcha!,Put Yo Body In To It
wrk_ae66858f4b5f,art_2bb6f7205dfb,Gotcha!,Romancing On Da Sound That 'll Make Yo Move
wrk_764291bdfa61,art_2bb6f7205dfb,Gotcha!,Words And Music From Da Low Lands
wrk_0ddf84fe581e,art_2bb6f7205dfb,Gotcha!,Words And Music From Da Lowlands
wrk_c388dcbb1a73,art_95e8cb57a3c0,Ground Zero,
wrk_aabd37f6bb32,art_95e8cb57a3c0,Ground Zero,Future Of The Funk
wrk_ea684a120a0d,art_95e8cb57a3c0,Ground Zero,Grim Reaper's Prelude
wrk_037cc31df6f4,art_95e8cb57a3c0,Ground Zero,Lettin Ya Know (Humpin' We Will Go)
wrk_3f55458b81d5,art_95e8cb57a3c0,Ground Zero,Nuthin' 2 It
wrk_dc19c1baa48e,art_95e8cb57a3c0,Ground Zero,Show N Tell
wrk_3a4d01d0d9ab,art_95e8cb57a3c0,Ground Zero,Zone Of Zero Funkitivity
wrk_3e4bcf49e49b,art_608cb271bb7f,HARDWARE,
wrk_8d2cd0c964d5,art_608cb271bb7f,Hardware,500 Years
wrk_f80840bc48d4,art_608cb271bb7f,Hardware,Got A Feelin'
wrk_2a71ae8d0f2a,art_608cb271bb7f,Hardware,Hard Look
wrk_ada7eab72830,art_608cb271bb7f,Hardware,Leakin'
wrk_96bb6388fd54,art_608cb271bb7f,Hardware,Love Obsession (When The Eagle Flies)
wrk_d1b21c297029,art_608cb271bb7f,Hardware,Shake It
wrk_809038f5c94d,art_608cb271bb7f,Hardware,Tell Me
wrk_dcc78467f939,art_608cb271bb7f,Hardware,The Walls Came Down
wrk_e546c8fd5305,art_608cb271bb7f,Hardware,Third Eye Open
wrk_e2fca7d84545,art_608cb271bb7f,Hardware,Waiting On You
wrk_d03685725014,art_608cb271bb7f,Hardware,What's Goin' Down
wrk_908aff3abed1,art_afaa327b28e2,House Guests,
wrk_0f92aa289e14,art_afaa327b28e2,House Guests,My Mind Set Me Free pt. 1 / My Mind Set Me Free pt. 2
wrk_e46a6b2c7698,art_afaa327b28e2,House Guests,What So Never The Dance pt. 1 / What So Never The Dance pt. 2
wrk_0652ea63b736,art_0b30bf9b92cd,Ice Cube,
wrk_e0589d2f1bb7,art_0b30bf9b92cd,Ice Cube,Bop Gun (One Nation)
wrk_45ed53c6e5f4,art_778fa4afe529,INCorporated Thang Band,44-22-38
wrk_41012911b25f,art_778fa4afe529,INCorporated Thang Band,Androgynous View
wrk_710ab2ecee68,art_778fa4afe529,INCorporated Thang Band,Body Jackin'
wrk_6ea74f98d640,art_778fa4afe529,INCorporated Thang Band,I'd Do Anything for You
wrk_30410b5b5103,art_778fa4afe529,INCorporated Thang Band,Jack of All Trades
wrk_f5bd1ecfff22,art_778fa4afe529,INCorporated Thang Band,Lifestyles Of The Roach And Famous
wrk_30c9aff3028a,art_778fa4afe529,INCorporated Thang Band,Still Tight
wrk_91686eb6491b,art_778fa4afe529,INCorporated Thang Band,Storyteller
wrk_c0c66385baf6,art_778fa4afe529,INCorporated Thang Band,What If the Girl Says Yes?
wrk_e5817d46120e,art_a6fd6c4047bc,J.J. Barnes,
wrk_a607ba21ad5a,art_a6fd6c4047bc,J.J. Barnes,Day Tripper / Don't Bring Me Bad News
wrk_42ba01bcd789,art_a6fd6c4047bc,J.J. Barnes,Our Love Is In The Pocket / All Your Goodies Are Gone (instr.)
wrk_722f98e6e03a,art_a6fd6c4047bc,J.J. Barnes,So Called Friends
wrk_3c3cf757ce0d,art_10345b3e98f8,Jimmy G. & The Tackheads,Break My Heart
wrk_8dbfb8bc4667,art_02016e9ffd83,Jimmy G. And The Tackheads,All Or Nothin'
wrk_cb722d3c79f6,art_02016e9ffd83,Jimmy G. And The Tackheads,Break My Heart
wrk_ef3bd9ee1613,art_02016e9ffd83,Jimmy G. And The Tackheads,Clockwork
wrk_1cf5c99b88e9,art_02016e9ffd83,Jimmy G. And The Tackheads,Family Funk
wrk_d892a56d78e4,art_02016e9ffd83,Jimmy G. And The Tackheads,Federation Of Tackheads
wrk_5af80a29ae4d,art_02016e9ffd83,Jimmy G. And The Tackheads,I Want Yo Daughter
wrk_c467603a5824,art_02016e9ffd83,Jimmy G. And The Tackheads,Lies
wrk_db869274944e,art_02016e9ffd83,Jimmy G. And The Tackheads,Slingshot
wrk_96a5a7706194,art_2e120f293ce5,Johnny Blue Skies,
